,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
1021228,TRANSFER,667043.9,667043.9,0.0,0.0,0.0,1
1021229,CASH_OUT,667043.9,667043.9,0.0,104132.27,771176.17,1
1021422,CASH_OUT,210198.01,0.0,0.0,314707.68,524905.69,0
1021951,TRANSFER,202978.65,0.0,0.0,2122336.55,2325315.19,1
1022274,PAYMENT,19784.6,0.0,0.0,0.0,0.0,0
1022373,CASH_OUT,97474.77,0.0,0.0,244020.96,341495.73,0
1022584,PAYMENT,12499.72,100106.0,87606.28,0.0,0.0,0
1022864,CASH_IN,127845.41,2533745.85,2661591.25,373504.65,245659.24,0
1022902,TRANSFER,773182.95,0.0,0.0,4609429.04,5382611.99,0
1023029,TRANSFER,1388951.5,1388951.5,0.0,0.0,0.0,1
1023030,CASH_OUT,1388951.5,1388951.5,0.0,459273.45,1848224.95,1
1023123,PAYMENT,8501.36,31605.0,23103.64,0.0,0.0,0
1023379,CASH_OUT,141092.15,0.0,0.0,5085722.38,5226814.53,0
1023973,CASH_OUT,14276.25,0.0,0.0,6704735.18,6719011.43,0
1024186,PAYMENT,15536.17,742.33,0.0,0.0,0.0,0
1025193,TRANSFER,1215297.01,1215297.01,0.0,0.0,0.0,1
1025194,CASH_OUT,1215297.01,1215297.01,0.0,2497294.92,3712591.93,1
1025518,TRANSFER,337974.21,337974.21,0.0,0.0,0.0,1
1025519,CASH_OUT,337974.21,337974.21,0.0,0.0,337974.21,1
1026083,CASH_IN,194296.15,5667394.57,5861690.72,249390.56,55094.41,0
1026292,TRANSFER,147267.01,147267.01,0.0,0.0,0.0,1
1026293,CASH_OUT,147267.01,147267.01,0.0,107418.0,64210.56,1
1026306,PAYMENT,22682.07,49881.0,27198.93,0.0,0.0,0
1026444,TRANSFER,561374.78,561374.78,0.0,0.0,0.0,1
1026445,CASH_OUT,561374.78,561374.78,0.0,5726683.53,6288058.31,1
1027004,CASH_OUT,231695.75,0.0,0.0,259920.01,491615.77,0
1027137,PAYMENT,7534.01,159390.0,151855.99,0.0,0.0,0
1027281,TRANSFER,5489302.04,5489302.04,0.0,0.0,0.0,1
1027282,CASH_OUT,5489302.04,5489302.04,0.0,1356390.81,6845692.85,1
1028740,CASH_OUT,232747.07,0.0,0.0,4784548.27,5017295.35,0
1029538,TRANSFER,1021129.67,1021129.67,0.0,0.0,0.0,1
1029539,CASH_OUT,1021129.67,1021129.67,0.0,86245.92,1107375.59,1
1029791,PAYMENT,2914.6,13985.0,11070.4,0.0,0.0,0
1030157,TRANSFER,114017.19,114017.19,0.0,0.0,0.0,1
1030158,CASH_OUT,114017.19,114017.19,0.0,2822872.88,2936890.07,1
1030257,TRANSFER,112668.54,112668.54,0.0,0.0,0.0,1
1030258,CASH_OUT,112668.54,112668.54,0.0,0.0,112668.54,1
1030259,TRANSFER,967153.5,967153.5,0.0,0.0,0.0,1
1030260,CASH_OUT,967153.5,967153.5,0.0,183670.2,1150823.7,1
1030261,TRANSFER,592737.43,592737.43,0.0,0.0,0.0,1
1030262,CASH_OUT,592737.43,592737.43,0.0,163646.39,756383.82,1
1030263,TRANSFER,202887.77,202887.77,0.0,0.0,0.0,1
1030264,CASH_OUT,202887.77,202887.77,0.0,0.0,202887.77,1
1030265,TRANSFER,339275.64,339275.64,0.0,0.0,0.0,1
1030266,CASH_OUT,339275.64,339275.64,0.0,1481576.03,1820851.68,1
1030267,TRANSFER,115881.21,115881.21,0.0,0.0,0.0,1
1030268,CASH_OUT,115881.21,115881.21,0.0,4774288.04,4890169.26,1
1030269,TRANSFER,1398946.33,1398946.33,0.0,0.0,0.0,1
1030270,CASH_OUT,1398946.33,1398946.33,0.0,0.0,1398946.33,1
1030271,TRANSFER,1170282.92,1170282.92,0.0,0.0,0.0,1
1030272,CASH_OUT,1170282.92,1170282.92,0.0,173264.14,1343547.06,1
1030273,TRANSFER,567932.31,567932.31,0.0,0.0,0.0,1
1030274,CASH_OUT,567932.31,567932.31,0.0,0.0,567932.31,1
1030275,TRANSFER,361460.79,361460.79,0.0,0.0,0.0,1
1030276,CASH_OUT,361460.79,361460.79,0.0,991487.78,1352948.57,1
1030277,TRANSFER,7484125.12,7484125.12,0.0,0.0,0.0,1
1030278,CASH_OUT,7484125.12,7484125.12,0.0,62896.23,7547021.36,1
1030279,TRANSFER,1093155.19,1093155.19,0.0,0.0,0.0,1
1030280,CASH_OUT,1093155.19,1093155.19,0.0,1966451.64,3059606.83,1
1030281,TRANSFER,128426.58,128426.58,0.0,0.0,0.0,1
1030282,CASH_OUT,128426.58,128426.58,0.0,0.0,128426.58,1
1030283,TRANSFER,969259.07,969259.07,0.0,0.0,0.0,1
1030284,CASH_OUT,969259.07,969259.07,0.0,85723.45,1054982.52,1
1030285,TRANSFER,1631640.02,1631640.02,0.0,0.0,0.0,1
1030286,CASH_OUT,1631640.02,1631640.02,0.0,705298.87,2336938.89,1
1030287,TRANSFER,99139.27,99139.27,0.0,0.0,0.0,1
1030288,CASH_OUT,99139.27,99139.27,0.0,28766.55,127905.82,1
1030289,TRANSFER,6215.44,6215.44,0.0,0.0,0.0,1
1030290,CASH_OUT,6215.44,6215.44,0.0,191197.42,197412.85,1
1030291,TRANSFER,3640271.29,3640271.29,0.0,0.0,0.0,1
1030292,CASH_OUT,3640271.29,3640271.29,0.0,6525.95,3646797.25,1
1030293,TRANSFER,931684.75,931684.75,0.0,0.0,0.0,1
1030294,CASH_OUT,931684.75,931684.75,0.0,3608144.66,4539829.41,1
1030295,TRANSFER,1350574.58,1350574.58,0.0,0.0,0.0,1
1030296,CASH_OUT,1350574.58,1350574.58,0.0,2925591.98,4276166.57,1
1030297,TRANSFER,438224.6,438224.6,0.0,0.0,0.0,1
1030298,CASH_OUT,438224.6,438224.6,0.0,320697.46,758922.05,1
1030299,TRANSFER,760625.76,760625.76,0.0,0.0,0.0,1
1030300,CASH_OUT,760625.76,760625.76,0.0,128272.02,888897.78,1
1030301,TRANSFER,309254.05,309254.05,0.0,0.0,0.0,1
1030302,CASH_OUT,309254.05,309254.05,0.0,218535.44,527789.5,1
1030303,TRANSFER,283400.42,283400.42,0.0,0.0,0.0,1
1030304,CASH_OUT,283400.42,283400.42,0.0,2662439.92,2945840.34,1
1030305,TRANSFER,109028.8,109028.8,0.0,0.0,0.0,1
1030306,CASH_OUT,109028.8,109028.8,0.0,674110.57,783139.37,1
1030307,TRANSFER,854550.85,854550.85,0.0,0.0,0.0,1
1030308,CASH_OUT,854550.85,854550.85,0.0,186808.48,1041359.33,1
1030309,TRANSFER,167715.53,167715.53,0.0,0.0,0.0,1
1030310,CASH_OUT,167715.53,167715.53,0.0,492360.21,660075.73,1
1030311,TRANSFER,1932200.59,1932200.59,0.0,0.0,0.0,1
1030312,CASH_OUT,1932200.59,1932200.59,0.0,0.0,1932200.59,1
1030313,TRANSFER,829885.13,829885.13,0.0,0.0,0.0,1
1030314,CASH_OUT,829885.13,829885.13,0.0,13276462.12,14106347.25,1
1030315,TRANSFER,42789.93,42789.93,0.0,0.0,0.0,1
1030316,CASH_OUT,42789.93,42789.93,0.0,0.0,42789.93,1
1030317,TRANSFER,136562.78,136562.78,0.0,0.0,0.0,1
1030318,CASH_OUT,136562.78,136562.78,0.0,21100.34,157663.12,1
1030319,TRANSFER,82767.31,82767.31,0.0,0.0,0.0,1
1030320,CASH_OUT,82767.31,82767.31,0.0,401173.22,483940.53,1
1030321,TRANSFER,2776135.33,2776135.33,0.0,0.0,0.0,1
1030322,CASH_OUT,2776135.33,2776135.33,0.0,0.0,2776135.33,1
1030323,TRANSFER,4243468.19,4243468.19,0.0,0.0,0.0,1
1030324,CASH_OUT,4243468.19,4243468.19,0.0,698483.22,4941951.41,1
1030325,TRANSFER,530733.43,530733.43,0.0,0.0,0.0,1
1030326,CASH_OUT,530733.43,530733.43,0.0,233066.99,763800.42,1
1030327,TRANSFER,325242.69,325242.69,0.0,0.0,0.0,1
1030328,CASH_OUT,325242.69,325242.69,0.0,910845.46,1236088.15,1
1030329,TRANSFER,157610.11,157610.11,0.0,0.0,0.0,1
1030330,CASH_OUT,157610.11,157610.11,0.0,949587.48,1107197.59,1
1030331,TRANSFER,354441.19,354441.19,0.0,0.0,0.0,1
1030332,CASH_OUT,354441.19,354441.19,0.0,452296.45,806737.65,1
1030333,TRANSFER,1014816.16,1014816.16,0.0,0.0,0.0,1
1030334,CASH_OUT,1014816.16,1014816.16,0.0,1417511.04,2432327.2,1
1030335,TRANSFER,246938.77,246938.77,0.0,0.0,0.0,1
1030336,CASH_OUT,246938.77,246938.77,0.0,0.0,246938.77,1
1030337,TRANSFER,561948.38,561948.38,0.0,0.0,0.0,1
1030338,CASH_OUT,561948.38,561948.38,0.0,30911.97,592860.35,1
1030339,TRANSFER,106673.26,106673.26,0.0,0.0,0.0,1
1030340,CASH_OUT,106673.26,106673.26,0.0,0.0,106673.26,1
1030341,TRANSFER,6501303.14,6501303.14,0.0,0.0,0.0,1
1030342,CASH_OUT,6501303.14,6501303.14,0.0,4439499.5,10940802.64,1
1030343,TRANSFER,3156421.43,3156421.43,0.0,0.0,0.0,1
1030344,CASH_OUT,3156421.43,3156421.43,0.0,181440.45,3337861.88,1
1030345,TRANSFER,1789155.73,1789155.73,0.0,0.0,0.0,1
1030346,CASH_OUT,1789155.73,1789155.73,0.0,2031388.61,3820544.34,1
1030347,TRANSFER,456745.18,456745.18,0.0,0.0,0.0,1
1030348,CASH_OUT,456745.18,456745.18,0.0,0.0,456745.18,1
1030349,TRANSFER,7108914.22,7108914.22,0.0,0.0,0.0,1
1030350,CASH_OUT,7108914.22,7108914.22,0.0,0.0,7108914.22,1
1030351,TRANSFER,109525.67,109525.67,0.0,0.0,0.0,1
1030352,CASH_OUT,109525.67,109525.67,0.0,3997342.61,4106868.28,1
1030353,TRANSFER,378688.65,378688.65,0.0,0.0,0.0,1
1030354,CASH_OUT,378688.65,378688.65,0.0,0.0,378688.65,1
1030355,TRANSFER,394388.09,394388.09,0.0,0.0,0.0,1
1030356,CASH_OUT,394388.09,394388.09,0.0,1260564.49,1654952.58,1
1030357,TRANSFER,3904257.51,3904257.51,0.0,0.0,0.0,1
1030358,CASH_OUT,3904257.51,3904257.51,0.0,0.0,3904257.51,1
1030359,TRANSFER,3857176.83,3857176.83,0.0,0.0,0.0,1
1030360,CASH_OUT,3857176.83,3857176.83,0.0,228541.62,4085718.45,1
1030361,TRANSFER,21174.45,21174.45,0.0,0.0,0.0,1
1030362,CASH_OUT,21174.45,21174.45,0.0,31409.08,52583.53,1
1030363,TRANSFER,192765.49,192765.49,0.0,0.0,0.0,1
1030364,CASH_OUT,192765.49,192765.49,0.0,3252407.57,3445173.06,1
1030365,TRANSFER,1011606.26,1011606.26,0.0,0.0,0.0,1
1030366,CASH_OUT,1011606.26,1011606.26,0.0,0.0,1011606.26,1
1030367,TRANSFER,2050727.81,2050727.81,0.0,0.0,0.0,1
1030368,CASH_OUT,2050727.81,2050727.81,0.0,0.0,2050727.81,1
1030369,TRANSFER,9748.89,9748.89,0.0,0.0,0.0,1
1030370,CASH_OUT,9748.89,9748.89,0.0,180869.12,190618.01,1
1030371,TRANSFER,44733.5,44733.5,0.0,0.0,0.0,1
1030372,CASH_OUT,44733.5,44733.5,0.0,2534461.11,2579194.61,1
1030373,TRANSFER,1367340.03,1367340.03,0.0,0.0,0.0,1
1030374,CASH_OUT,1367340.03,1367340.03,0.0,296833.6,1664173.63,1
1030375,TRANSFER,1026208.84,1026208.84,0.0,0.0,0.0,1
1030376,CASH_OUT,1026208.84,1026208.84,0.0,353447.51,1379656.35,1
1030377,TRANSFER,40486.25,40486.25,0.0,0.0,0.0,1
1030378,CASH_OUT,40486.25,40486.25,0.0,4716889.9,4757376.15,1
1030379,TRANSFER,89014.32,89014.32,0.0,0.0,0.0,1
1030380,CASH_OUT,89014.32,89014.32,0.0,330651.68,419666.0,1
1030381,TRANSFER,45807.51,45807.51,0.0,0.0,0.0,1
1030382,CASH_OUT,45807.51,45807.51,0.0,267824.05,313631.56,1
1030383,TRANSFER,742973.53,742973.53,0.0,0.0,0.0,1
1030384,CASH_OUT,742973.53,742973.53,0.0,0.0,742973.53,1
1030385,TRANSFER,581421.85,581421.85,0.0,0.0,0.0,1
1030386,CASH_OUT,581421.85,581421.85,0.0,407848.96,989270.81,1
1030387,TRANSFER,475368.94,475368.94,0.0,0.0,0.0,1
1030388,CASH_OUT,475368.94,475368.94,0.0,1348026.73,1823395.67,1
1030389,TRANSFER,1735466.52,1735466.52,0.0,0.0,0.0,1
1030390,CASH_OUT,1735466.52,1735466.52,0.0,0.0,1735466.52,1
1030391,TRANSFER,37720.99,37720.99,0.0,0.0,0.0,1
1030392,CASH_OUT,37720.99,37720.99,0.0,288804.07,326525.06,1
1030393,TRANSFER,1372301.24,1372301.24,0.0,0.0,0.0,1
1030394,CASH_OUT,1372301.24,1372301.24,0.0,0.0,1372301.24,1
1030395,TRANSFER,332138.32,332138.32,0.0,0.0,0.0,1
1030396,CASH_OUT,332138.32,332138.32,0.0,52021.34,384159.66,1
1030397,TRANSFER,55062.46,55062.46,0.0,0.0,0.0,1
1030398,CASH_OUT,55062.46,55062.46,0.0,0.0,55062.46,1
1030399,TRANSFER,1155128.91,1155128.91,0.0,0.0,0.0,1
1030400,CASH_OUT,1155128.91,1155128.91,0.0,0.0,1155128.91,1
1030401,TRANSFER,401529.35,401529.35,0.0,0.0,0.0,1
1030402,CASH_OUT,401529.35,401529.35,0.0,4162.42,405691.77,1
1030403,TRANSFER,722380.88,722380.88,0.0,0.0,0.0,1
1030404,CASH_OUT,722380.88,722380.88,0.0,331969.08,1054349.95,1
1030405,TRANSFER,724414.43,724414.43,0.0,0.0,0.0,1
1030406,CASH_OUT,724414.43,724414.43,0.0,223853.38,948267.81,1
1030407,TRANSFER,407833.62,407833.62,0.0,0.0,0.0,1
1030408,CASH_OUT,407833.62,407833.62,0.0,0.0,407833.62,1
1030409,TRANSFER,148188.84,148188.84,0.0,0.0,0.0,1
1030410,CASH_OUT,148188.84,148188.84,0.0,194134.25,342323.08,1
1030411,TRANSFER,1693962.01,1693962.01,0.0,0.0,0.0,1
1030412,CASH_OUT,1693962.01,1693962.01,0.0,98505.53,1792467.54,1
1030413,TRANSFER,14017.38,14017.38,0.0,0.0,0.0,1
1030414,CASH_OUT,14017.38,14017.38,0.0,0.0,14017.38,1
1030415,TRANSFER,197226.65,197226.65,0.0,0.0,0.0,1
1030416,CASH_OUT,197226.65,197226.65,0.0,0.0,197226.65,1
1030417,TRANSFER,31574.65,31574.65,0.0,0.0,0.0,1
1030418,CASH_OUT,31574.65,31574.65,0.0,199385.83,230960.48,1
1030419,TRANSFER,37796.75,37796.75,0.0,0.0,0.0,1
1030420,CASH_OUT,37796.75,37796.75,0.0,211905.39,249702.14,1
1030421,TRANSFER,17051.69,17051.69,0.0,0.0,0.0,1
1030422,CASH_OUT,17051.69,17051.69,0.0,289129.2,306180.89,1
1030423,TRANSFER,960306.85,960306.85,0.0,0.0,0.0,1
1030424,CASH_OUT,960306.85,960306.85,0.0,0.0,960306.85,1
1030425,TRANSFER,3097121.75,3097121.75,0.0,0.0,0.0,1
1030426,CASH_OUT,3097121.75,3097121.75,0.0,0.0,3097121.75,1
1030427,TRANSFER,436317.49,436317.49,0.0,0.0,0.0,1
1030428,CASH_OUT,436317.49,436317.49,0.0,195948.3,632265.79,1
1030429,TRANSFER,104957.85,104957.85,0.0,0.0,0.0,1
1030430,CASH_OUT,104957.85,104957.85,0.0,29237.79,134195.64,1
1030431,TRANSFER,841052.98,841052.98,0.0,0.0,0.0,1
1030432,CASH_OUT,841052.98,841052.98,0.0,0.0,841052.98,1
1030433,TRANSFER,1814483.97,1814483.97,0.0,0.0,0.0,1
1030434,CASH_OUT,1814483.97,1814483.97,0.0,0.0,1814483.97,1
1030435,TRANSFER,701168.78,701168.78,0.0,0.0,0.0,1
1030436,CASH_OUT,701168.78,701168.78,0.0,841462.58,1542631.35,1
1030437,TRANSFER,446032.95,446032.95,0.0,0.0,0.0,1
1030438,CASH_OUT,446032.95,446032.95,0.0,205977.41,652010.36,1
1030439,TRANSFER,385556.82,385556.82,0.0,0.0,0.0,1
1030440,CASH_OUT,385556.82,385556.82,0.0,60032.11,445588.93,1
1030441,TRANSFER,3760068.04,3760068.04,0.0,0.0,0.0,1
1030442,CASH_OUT,3760068.04,3760068.04,0.0,622555.65,4382623.69,1
1030443,TRANSFER,1282971.57,1282971.57,0.0,0.0,0.0,1
1030444,CASH_OUT,1282971.57,1282971.57,0.0,392604.6,1675576.17,1
1030445,TRANSFER,881811.11,881811.11,0.0,0.0,0.0,1
1030446,CASH_OUT,881811.11,881811.11,0.0,141736.75,1023547.85,1
1030447,TRANSFER,174923.28,174923.28,0.0,0.0,0.0,1
1030448,CASH_OUT,174923.28,174923.28,0.0,0.0,174923.28,1
1030449,TRANSFER,403975.39,403975.39,0.0,0.0,0.0,1
1030450,CASH_OUT,403975.39,403975.39,0.0,0.0,403975.39,1
1030451,TRANSFER,126690.14,126690.14,0.0,0.0,0.0,1
1030452,CASH_OUT,126690.14,126690.14,0.0,353834.29,480524.43,1
1030453,TRANSFER,215.83,215.83,0.0,0.0,0.0,1
1030454,CASH_OUT,215.83,215.83,0.0,3563442.24,3563658.07,1
1030455,TRANSFER,548269.98,548269.98,0.0,0.0,0.0,1
1030456,CASH_OUT,548269.98,548269.98,0.0,0.0,548269.98,1
1030457,TRANSFER,150405.2,150405.2,0.0,0.0,0.0,1
1030458,CASH_OUT,150405.2,150405.2,0.0,170707.62,321112.82,1
1030459,TRANSFER,813133.35,813133.35,0.0,0.0,0.0,1
1030460,CASH_OUT,813133.35,813133.35,0.0,0.0,813133.35,1
1030461,TRANSFER,2096634.43,2096634.43,0.0,0.0,0.0,1
1030462,CASH_OUT,2096634.43,2096634.43,0.0,183429.98,2280064.41,1
1030463,TRANSFER,272791.44,272791.44,0.0,0.0,0.0,1
1030464,CASH_OUT,272791.44,272791.44,0.0,715267.02,988058.46,1
1030465,TRANSFER,7169129.94,7169129.94,0.0,0.0,0.0,1
1030466,CASH_OUT,7169129.94,7169129.94,0.0,0.0,7169129.94,1
1030467,TRANSFER,107188.41,107188.41,0.0,0.0,0.0,1
1030468,CASH_OUT,107188.41,107188.41,0.0,696135.43,803323.83,1
1030469,TRANSFER,3444943.59,3444943.59,0.0,0.0,0.0,1
1030470,CASH_OUT,3444943.59,3444943.59,0.0,217174.65,3662118.24,1
1030471,TRANSFER,126715.84,126715.84,0.0,0.0,0.0,1
1030472,CASH_OUT,126715.84,126715.84,0.0,273157.93,399873.77,1
1030473,TRANSFER,4631432.03,4631432.03,0.0,0.0,0.0,1
1030474,CASH_OUT,4631432.03,4631432.03,0.0,122727.22,4754159.25,1
1030475,TRANSFER,2322909.69,2322909.69,0.0,0.0,0.0,1
1030476,CASH_OUT,2322909.69,2322909.69,0.0,875613.05,3198522.74,1
1030477,TRANSFER,79441.66,79441.66,0.0,0.0,0.0,1
1030478,CASH_OUT,79441.66,79441.66,0.0,2051790.44,2131232.1,1
1030479,TRANSFER,1028326.5,1028326.5,0.0,0.0,0.0,1
1030480,CASH_OUT,1028326.5,1028326.5,0.0,0.0,1028326.5,1
1030481,TRANSFER,42513.08,42513.08,0.0,0.0,0.0,1
1030482,CASH_OUT,42513.08,42513.08,0.0,0.0,42513.08,1
1030483,TRANSFER,106460.7,106460.7,0.0,0.0,0.0,1
1030484,CASH_OUT,106460.7,106460.7,0.0,1414263.15,1520723.84,1
1030485,TRANSFER,915266.65,915266.65,0.0,0.0,0.0,1
1030486,CASH_OUT,915266.65,915266.65,0.0,2415414.35,3330681.0,1
1030487,TRANSFER,5800988.12,5800988.12,0.0,0.0,0.0,1
1030488,CASH_OUT,5800988.12,5800988.12,0.0,0.0,5800988.12,1
1030489,TRANSFER,1858515.57,1858515.57,0.0,0.0,0.0,1
1030490,CASH_OUT,1858515.57,1858515.57,0.0,887595.71,2746111.29,1
1030491,TRANSFER,3512572.72,3512572.72,0.0,0.0,0.0,1
1030492,CASH_OUT,3512572.72,3512572.72,0.0,111846.62,3624419.34,1
1030493,TRANSFER,374178.28,374178.28,0.0,0.0,0.0,1
1030494,CASH_OUT,374178.28,374178.28,0.0,616364.57,990542.85,1
1030495,TRANSFER,2026529.56,2026529.56,0.0,0.0,0.0,1
1030496,CASH_OUT,2026529.56,2026529.56,0.0,511526.05,2538055.62,1
1030497,TRANSFER,13890.42,13890.42,0.0,0.0,0.0,1
1030498,CASH_OUT,13890.42,13890.42,0.0,0.0,13890.42,1
1030499,TRANSFER,281743.12,281743.12,0.0,0.0,0.0,1
1030500,CASH_OUT,281743.12,281743.12,0.0,158099.98,439843.09,1
1030501,TRANSFER,157494.6,157494.6,0.0,0.0,0.0,1
1030502,CASH_OUT,157494.6,157494.6,0.0,509029.31,666523.92,1
1030503,TRANSFER,19776.71,19776.71,0.0,0.0,0.0,1
1030504,CASH_OUT,19776.71,19776.71,0.0,1138941.53,1158718.24,1
1030505,TRANSFER,271731.05,271731.05,0.0,0.0,0.0,1
1030506,CASH_OUT,271731.05,271731.05,0.0,0.0,271731.05,1
1030507,TRANSFER,7728992.56,7728992.56,0.0,0.0,0.0,1
1030508,CASH_OUT,7728992.56,7728992.56,0.0,340622.45,8069615.0,1
1030509,TRANSFER,175328.85,175328.85,0.0,0.0,0.0,1
1030510,CASH_OUT,175328.85,175328.85,0.0,110129.95,285458.8,1
1030511,TRANSFER,353313.55,353313.55,0.0,0.0,0.0,1
1030512,CASH_OUT,353313.55,353313.55,0.0,2808260.05,3161573.6,1
1030513,TRANSFER,582571.87,582571.87,0.0,0.0,0.0,1
1030514,CASH_OUT,582571.87,582571.87,0.0,0.0,582571.87,1
1030515,TRANSFER,2960254.17,2960254.17,0.0,0.0,0.0,1
1030516,CASH_OUT,2960254.17,2960254.17,0.0,620822.89,3581077.07,1
1030517,TRANSFER,5521483.54,5521483.54,0.0,0.0,0.0,1
1030518,CASH_OUT,5521483.54,5521483.54,0.0,5527212.34,11048695.88,1
1030519,TRANSFER,2147778.33,2147778.33,0.0,0.0,0.0,1
1030520,CASH_OUT,2147778.33,2147778.33,0.0,0.0,2147778.33,1
1030521,TRANSFER,967954.01,967954.01,0.0,0.0,0.0,1
1030522,CASH_OUT,967954.01,967954.01,0.0,0.0,967954.01,1
1030523,TRANSFER,266766.78,266766.78,0.0,0.0,0.0,1
1030524,CASH_OUT,266766.78,266766.78,0.0,0.0,266766.78,1
1030525,TRANSFER,1036789.41,1036789.41,0.0,0.0,0.0,1
1030526,CASH_OUT,1036789.41,1036789.41,0.0,523315.63,1560105.04,1
1030527,TRANSFER,167067.78,167067.78,0.0,0.0,0.0,1
1030528,CASH_OUT,167067.78,167067.78,0.0,169160.19,336227.97,1
1030529,TRANSFER,322113.91,322113.91,0.0,0.0,0.0,1
1030530,CASH_OUT,322113.91,322113.91,0.0,0.0,322113.91,1
1030531,TRANSFER,91691.75,91691.75,0.0,0.0,0.0,1
1030532,CASH_OUT,91691.75,91691.75,0.0,329117.96,420809.71,1
1030533,TRANSFER,1871553.73,1871553.73,0.0,0.0,0.0,1
1030534,CASH_OUT,1871553.73,1871553.73,0.0,0.0,1871553.73,1
1030535,TRANSFER,2949339.09,2949339.09,0.0,0.0,0.0,1
1030536,CASH_OUT,2949339.09,2949339.09,0.0,167663.32,3117002.41,1
1030537,TRANSFER,479892.04,479892.04,0.0,0.0,0.0,1
1030538,CASH_OUT,479892.04,479892.04,0.0,1600079.29,2079971.33,1
1030539,TRANSFER,304085.48,304085.48,0.0,0.0,0.0,1
1030540,CASH_OUT,304085.48,304085.48,0.0,152325.14,456410.63,1
1030541,TRANSFER,14385.54,14385.54,0.0,0.0,0.0,1
1030542,CASH_OUT,14385.54,14385.54,0.0,28309.09,42694.63,1
1030543,TRANSFER,62091.44,62091.44,0.0,0.0,0.0,1
1030544,CASH_OUT,62091.44,62091.44,0.0,6296058.91,6358150.35,1
1030545,TRANSFER,386996.34,386996.34,0.0,0.0,0.0,1
1030546,CASH_OUT,386996.34,386996.34,0.0,512943.11,899939.45,1
1030547,TRANSFER,345526.4,345526.4,0.0,0.0,0.0,1
1030548,CASH_OUT,345526.4,345526.4,0.0,210291.99,555818.38,1
1030549,TRANSFER,2947783.87,2947783.87,0.0,0.0,0.0,1
1030550,CASH_OUT,2947783.87,2947783.87,0.0,353246.54,3301030.4,1
1030551,TRANSFER,730574.39,730574.39,0.0,0.0,0.0,1
1030552,CASH_OUT,730574.39,730574.39,0.0,183897.18,914471.57,1
1030553,TRANSFER,3786438.03,3786438.03,0.0,0.0,0.0,1
1030554,CASH_OUT,3786438.03,3786438.03,0.0,84013.26,3870451.29,1
1030555,TRANSFER,622235.32,622235.32,0.0,0.0,0.0,1
1030556,CASH_OUT,622235.32,622235.32,0.0,3377968.96,4000204.28,1
1030557,TRANSFER,3243092.91,3243092.91,0.0,0.0,0.0,1
1030558,CASH_OUT,3243092.91,3243092.91,0.0,1299786.59,4542879.5,1
1030559,TRANSFER,10000000.0,18594065.09,8594065.09,0.0,0.0,1
1030560,CASH_OUT,10000000.0,10000000.0,0.0,81810.42,10081810.42,1
1030561,TRANSFER,8594065.09,8594065.09,0.0,0.0,0.0,1
1030562,CASH_OUT,8594065.09,8594065.09,0.0,5844.51,8599909.6,1
1030563,TRANSFER,12619.29,12619.29,0.0,0.0,0.0,1
1030564,CASH_OUT,12619.29,12619.29,0.0,204470.03,217089.31,1
1030565,TRANSFER,193663.9,193663.9,0.0,0.0,0.0,1
1030566,CASH_OUT,193663.9,193663.9,0.0,0.0,193663.9,1
1030567,TRANSFER,684796.16,684796.16,0.0,0.0,0.0,1
1030568,CASH_OUT,684796.16,684796.16,0.0,2754453.54,3439249.7,1
1030569,TRANSFER,400157.86,400157.86,0.0,0.0,0.0,1
1030570,CASH_OUT,400157.86,400157.86,0.0,0.0,400157.86,1
1030571,TRANSFER,4375931.29,4375931.29,0.0,0.0,0.0,1
1030572,CASH_OUT,4375931.29,4375931.29,0.0,68494.86,4444426.16,1
1030573,TRANSFER,74177.92,74177.92,0.0,0.0,0.0,1
1030574,CASH_OUT,74177.92,74177.92,0.0,79018.51,153196.43,1
1030575,TRANSFER,59127.34,59127.34,0.0,0.0,0.0,1
1030576,CASH_OUT,59127.34,59127.34,0.0,17207.02,76334.36,1
1030577,TRANSFER,2451423.58,2451423.58,0.0,0.0,0.0,1
1030578,CASH_OUT,2451423.58,2451423.58,0.0,4870.65,2456294.22,1
1030579,TRANSFER,59813.61,59813.61,0.0,0.0,0.0,1
1030580,CASH_OUT,59813.61,59813.61,0.0,0.0,59813.61,1
1030581,TRANSFER,158489.29,158489.29,0.0,0.0,0.0,1
1030582,CASH_OUT,158489.29,158489.29,0.0,0.0,158489.29,1
1030583,TRANSFER,85637.08,85637.08,0.0,0.0,0.0,1
1030584,CASH_OUT,85637.08,85637.08,0.0,235137.06,320774.13,1
1030585,TRANSFER,1311150.9,1311150.9,0.0,0.0,0.0,1
1030586,CASH_OUT,1311150.9,1311150.9,0.0,0.0,1311150.9,1
1030587,TRANSFER,4582074.51,4582074.51,0.0,0.0,0.0,1
1030588,CASH_OUT,4582074.51,4582074.51,0.0,154034.94,4736109.45,1
1030589,TRANSFER,455074.13,455074.13,0.0,0.0,0.0,1
1030590,CASH_OUT,455074.13,455074.13,0.0,9237170.74,9692244.86,1
1030591,TRANSFER,3284197.88,3284197.88,0.0,0.0,0.0,1
1030592,CASH_OUT,3284197.88,3284197.88,0.0,200942.08,3485139.96,1
1030593,TRANSFER,810039.19,810039.19,0.0,0.0,0.0,1
1030594,CASH_OUT,810039.19,810039.19,0.0,409035.12,1219074.31,1
